bids_root	relative_bold	n_volumes	TR	scan_duration_s	mp4_duration_s	events_duration_s	duration_capped_to_scan	tsv_rewritten
/lustre07/scratch/alexrees/release_dataset	sub-044/ses-01/func/sub-044_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-044/ses-01/func/sub-044_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-044/ses-01/func/sub-044_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-044/ses-01/func/sub-044_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-044/ses-02/func/sub-044_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-044/ses-02/func/sub-044_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-044/ses-02/func/sub-044_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-044/ses-02/func/sub-044_ses-02_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-045/ses-01/func/sub-045_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-045/ses-01/func/sub-045_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-045/ses-01/func/sub-045_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-045/ses-01/func/sub-045_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-046/ses-01/func/sub-046_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-046/ses-01/func/sub-046_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-046/ses-01/func/sub-046_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-046/ses-01/func/sub-046_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-046/ses-02/func/sub-046_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-046/ses-02/func/sub-046_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-046/ses-02/func/sub-046_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-046/ses-02/func/sub-046_ses-02_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-047/ses-01/func/sub-047_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-047/ses-01/func/sub-047_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-047/ses-01/func/sub-047_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-047/ses-01/func/sub-047_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-047/ses-02/func/sub-047_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-047/ses-02/func/sub-047_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-047/ses-02/func/sub-047_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-047/ses-02/func/sub-047_ses-02_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-048/ses-01/func/sub-048_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-048/ses-01/func/sub-048_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-048/ses-01/func/sub-048_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-048/ses-01/func/sub-048_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-048/ses-02/func/sub-048_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-048/ses-02/func/sub-048_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-048/ses-02/func/sub-048_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-048/ses-02/func/sub-048_ses-02_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-049/ses-01/func/sub-049_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-049/ses-01/func/sub-049_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-049/ses-01/func/sub-049_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-049/ses-01/func/sub-049_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-049/ses-02/func/sub-049_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-049/ses-02/func/sub-049_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-049/ses-02/func/sub-049_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-050/ses-01/func/sub-050_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-050/ses-01/func/sub-050_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-050/ses-01/func/sub-050_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-050/ses-01/func/sub-050_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-051/ses-01/func/sub-051_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-051/ses-01/func/sub-051_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-051/ses-01/func/sub-051_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-051/ses-01/func/sub-051_ses-01_task-movie_run-07_bold.nii.gz	40	0.937	37.48	196.821333	37.48	True	True
/lustre07/scratch/alexrees/release_dataset	sub-052/ses-01/func/sub-052_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-052/ses-01/func/sub-052_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-052/ses-01/func/sub-052_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-052/ses-01/func/sub-052_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-052/ses-02/func/sub-052_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-052/ses-02/func/sub-052_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-052/ses-02/func/sub-052_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-052/ses-02/func/sub-052_ses-02_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-053/ses-01/func/sub-053_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-053/ses-01/func/sub-053_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-053/ses-01/func/sub-053_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-053/ses-01/func/sub-053_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-054/ses-01/func/sub-054_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-054/ses-01/func/sub-054_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-054/ses-01/func/sub-054_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-054/ses-01/func/sub-054_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-054/ses-02/func/sub-054_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-054/ses-02/func/sub-054_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-054/ses-02/func/sub-054_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-054/ses-02/func/sub-054_ses-02_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-055/ses-01/func/sub-055_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-055/ses-01/func/sub-055_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-055/ses-01/func/sub-055_ses-01_task-movie_run-05_bold.nii.gz	142	0.937	133.054	196.821333	133.054	True	False
/lustre07/scratch/alexrees/release_dataset	sub-056/ses-01/func/sub-056_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-056/ses-01/func/sub-056_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-056/ses-01/func/sub-056_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-056/ses-01/func/sub-056_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-057/ses-01/func/sub-057_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-057/ses-01/func/sub-057_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-057/ses-01/func/sub-057_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-057/ses-01/func/sub-057_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-057/ses-02/func/sub-057_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-057/ses-02/func/sub-057_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-057/ses-02/func/sub-057_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-057/ses-02/func/sub-057_ses-02_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-058/ses-01/func/sub-058_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-058/ses-01/func/sub-058_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-058/ses-01/func/sub-058_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-058/ses-01/func/sub-058_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-059/ses-01/func/sub-059_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-059/ses-01/func/sub-059_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-059/ses-01/func/sub-059_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-059/ses-01/func/sub-059_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-060/ses-01/func/sub-060_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-060/ses-01/func/sub-060_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-060/ses-01/func/sub-060_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-060/ses-01/func/sub-060_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-060/ses-01/func/sub-060_ses-01_task-movie_run-09_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-061/ses-01/func/sub-061_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-061/ses-01/func/sub-061_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-061/ses-01/func/sub-061_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-061/ses-01/func/sub-061_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-062/ses-01/func/sub-062_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-062/ses-01/func/sub-062_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-062/ses-01/func/sub-062_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-062/ses-01/func/sub-062_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-064/ses-01/func/sub-064_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-064/ses-01/func/sub-064_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-064/ses-01/func/sub-064_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-064/ses-01/func/sub-064_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-064/ses-02/func/sub-064_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-064/ses-02/func/sub-064_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-064/ses-02/func/sub-064_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-064/ses-02/func/sub-064_ses-02_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-065/ses-01/func/sub-065_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-065/ses-01/func/sub-065_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-065/ses-01/func/sub-065_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-065/ses-01/func/sub-065_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-066/ses-01/func/sub-066_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-066/ses-01/func/sub-066_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-066/ses-01/func/sub-066_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-066/ses-01/func/sub-066_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-066/ses-02/func/sub-066_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-066/ses-02/func/sub-066_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-066/ses-02/func/sub-066_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-066/ses-02/func/sub-066_ses-02_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-067/ses-01/func/sub-067_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-067/ses-01/func/sub-067_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-067/ses-01/func/sub-067_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-067/ses-01/func/sub-067_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-067/ses-02/func/sub-067_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-067/ses-02/func/sub-067_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-067/ses-02/func/sub-067_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-067/ses-02/func/sub-067_ses-02_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-068/ses-01/func/sub-068_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-068/ses-01/func/sub-068_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-068/ses-01/func/sub-068_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-068/ses-01/func/sub-068_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-068/ses-02/func/sub-068_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-068/ses-02/func/sub-068_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-068/ses-02/func/sub-068_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-068/ses-02/func/sub-068_ses-02_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-069/ses-01/func/sub-069_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-069/ses-01/func/sub-069_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-069/ses-01/func/sub-069_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-069/ses-01/func/sub-069_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-069/ses-02/func/sub-069_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-069/ses-02/func/sub-069_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-069/ses-02/func/sub-069_ses-02_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-069/ses-02/func/sub-069_ses-02_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-070/ses-01/func/sub-070_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-070/ses-01/func/sub-070_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-070/ses-01/func/sub-070_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-070/ses-01/func/sub-070_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-071/ses-01/func/sub-071_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-071/ses-01/func/sub-071_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-071/ses-01/func/sub-071_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-071/ses-01/func/sub-071_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-072/ses-01/func/sub-072_ses-01_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-072/ses-01/func/sub-072_ses-01_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-072/ses-01/func/sub-072_ses-01_task-movie_run-05_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-072/ses-01/func/sub-072_ses-01_task-movie_run-07_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-072/ses-02/func/sub-072_ses-02_task-movie_run-01_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
/lustre07/scratch/alexrees/release_dataset	sub-072/ses-02/func/sub-072_ses-02_task-movie_run-03_bold.nii.gz	210	0.937	196.77	196.821333	196.77	True	True
